  ,Class,Confidence,X,Y,Width,Height
2025-09-19 09:13:33,PS,0.7274750471115112,587,564,105,53,149.2
2025-09-19 09:13:33,PS,0.7035914063453674,1008,561,77,65,141.49
2025-09-19 09:13:33,PS,0.695526659488678,966,603,105,52,147.78
2025-09-19 09:13:33,PS,0.6951289176940918,551,627,109,136,243.51
2025-09-19 09:13:33,PS,0.6855955719947815,638,588,61,53,113.72
2025-09-19 09:13:33,PS,0.4190061092376709,1035,668,240,103,314.45
2025-09-19 09:13:33,PS_count,7,,,,,
2025-09-19 09:13:37,PS,0.9291873574256897,1098,556,136,120,255.5
2025-09-19 09:13:37,LDPE,0.5107358694076538,1063,666,180,106,276.26
2025-09-19 09:13:37,PS,0.46949338912963867,408,707,202,26,144.94
2025-09-19 09:13:37,PS_count,2,,,,,
2025-09-19 09:13:37,LDPE_count,1,,,,,
2025-09-22 11:00:50,LDPE,0.8516730070114136,601,371,233,183
2025-09-22 11:00:50,PS,0.8209767937660217,462,656,202,125
2025-09-22 11:00:50,PS,0.5623336434364319,797,654,249,129
2025-09-22 11:01:08,LDPE,0.8996091485023499,620,356,211,147
2025-09-22 11:01:08,LDPE,0.8933042287826538,665,494,117,83
2025-09-22 11:01:08,PS,0.6910848021507263,471,651,203,135
2025-09-22 11:01:08,PS,0.5040150284767151,814,642,243,154
2025-09-22 11:01:08,LDPE,0.4692554473876953,1261,196,35,171
2025-09-22 11:01:20,LDPE,0.9062367081642151,667,494,122,86
2025-09-22 11:01:20,LDPE,0.8592829704284668,623,357,208,149
2025-09-22 11:01:20,PS,0.7122589945793152,614,613,102,81
2025-09-22 11:01:20,PS,0.7036160826683044,471,650,200,137
2025-09-22 11:01:25,LDPE,0.8867594003677368,602,362,211,159
2025-09-22 11:01:25,PS,0.7393010854721069,457,661,184,117
2025-09-22 11:01:25,LDPE,0.4773979187011719,598,513,100,64
2025-09-22 11:01:25,LDPE,0.46062135696411133,557,451,77,40
2025-09-22 11:01:25,LDPE,0.4589437246322632,729,482,48,84
2025-09-22 11:01:40,PS,0.8550180792808533,418,667,145,105
2025-09-22 11:01:40,LDPE,0.8433127999305725,551,530,80,56
2025-09-22 11:01:40,LDPE,0.8303775191307068,566,394,247,212
2025-09-22 11:01:40,PS,0.7835705280303955,773,641,246,156
2025-09-22 11:01:40,LDPE,0.7574768662452698,696,527,57,101
2025-09-22 11:01:44,LDPE,0.8788184523582458,577,535,68,46
2025-09-22 11:01:44,PS,0.8611409068107605,447,665,197,110
2025-09-22 11:01:44,LDPE,0.4355964660644531,550,496,39,38
2025-09-22 11:01:51,LDPE,0.8575580716133118,636,367,225,163
2025-09-22 11:01:51,PS,0.80291748046875,475,651,199,135
2025-09-22 11:01:51,LDPE,0.45433175563812256,631,490,72,62
2025-09-22 11:01:51,LDPE,0.4106190800666809,759,504,48,82
2025-09-22 11:02:09,PS,0.9124118685722351,476,651,201,136
2025-09-22 11:02:09,LDPE,0.8409562706947327,652,370,250,171
2025-09-22 11:02:09,LDPE,0.8026551008224487,594,475,72,63
2025-09-22 11:02:13,LDPE,0.8910416960716248,646,369,239,178
2025-09-22 11:02:13,LDPE,0.8105014562606812,643,503,74,50
2025-09-22 11:02:13,PS,0.7542863488197327,483,653,199,131
2025-09-22 11:02:13,PS,0.7179856300354004,615,589,136,150
2025-09-22 11:02:17,LDPE,0.8961190581321716,557,516,103,75
2025-09-22 11:02:17,LDPE,0.8762633800506592,947,402,98,71
2025-09-22 11:02:17,LDPE,0.868695080280304,575,375,222,167
2025-09-22 11:02:17,LDPE,0.8580901622772217,977,458,91,42
2025-09-22 11:02:17,PS,0.6753945350646973,420,654,171,129
2025-09-22 11:02:17,LDPE,0.5444110035896301,963,261,317,224
2025-09-28 09:07:05,PS,0.792003333568573,426,592,177,245
2025-09-28 09:07:05,PS,0.7343958616256714,682,685,104,69
2025-09-28 09:07:05,LDPE,0.4573823809623718,17,41,34,83
2025-09-28 09:07:05,PS,0.45364803075790405,646,434,61,89
2025-09-28 09:07:10,PS,0.8654941320419312,435,600,160,233
2025-09-28 09:07:10,LDPE,0.7105992436408997,898,277,62,141
2025-09-28 09:07:10,LDPE,0.4178997874259949,1208,35,37,71
2025-09-28 09:07:10,LDPE,0.4037426710128784,505,284,88,95
2025-09-28 09:07:16,PS,0.8672029972076416,432,598,138,236
2025-09-28 09:07:16,LDPE,0.7790834307670593,48,652,96,135
2025-09-28 09:07:16,LDPE,0.5685932636260986,850,230,60,134
2025-09-28 09:07:16,LDPE,0.5214171409606934,1209,42,35,85
2025-09-28 09:07:22,PS,0.8031525015830994,431,601,120,235
2025-09-28 09:07:22,LDPE,0.6844147443771362,841,257,60,76
2025-09-28 09:07:22,LDPE,0.4408263564109802,52,656,104,128
2025-09-28 09:07:26,PS,0.8648345470428467,436,601,132,236
2025-09-28 09:07:26,LDPE,0.8064310550689697,68,660,136,119
2025-09-28 09:07:26,LDPE,0.48049747943878174,811,198,32,71
2025-09-28 09:07:26,PS,0.44978517293930054,67,59,69,119
2025-09-28 09:07:32,PS,0.8893681168556213,435,600,137,237
2025-09-28 09:07:32,LDPE,0.519872784614563,422,292,76,193
2025-09-28 09:07:32,LDPE,0.4260874390602112,830,258,53,79
2025-09-28 09:07:37,PS,0.49666911363601685,344,677,80,85
2025-09-28 09:07:37,PS,0.471255362033844,443,600,167,238
2025-09-28 09:07:42,PS,0.6603218913078308,428,598,148,240
2025-09-28 09:07:42,PS,0.634867787361145,710,480,135,94
2025-09-28 09:07:42,LDPE,0.40486985445022583,66,165,89,129
2025-09-28 09:07:46,PS,0.6704785227775574,439,598,167,241
2025-09-28 09:07:46,PS,0.5193393230438232,710,435,103,95
2025-09-28 09:07:46,HDPE,0.46709686517715454,707,37,88,39
2025-09-28 09:07:51,PS,0.5393938422203064,441,599,172,239
2025-09-28 09:07:55,PS,0.7371216416358948,417,600,134,240
2025-09-28 09:08:00,PS,0.7036258578300476,412,603,102,231
2025-09-28 09:08:00,PS,0.7022449374198914,594,484,82,140
2025-09-28 09:08:03,PS,0.7705777287483215,837,247,59,68
2025-09-28 09:08:03,PS,0.7688665986061096,418,603,103,233
2025-09-28 09:08:03,PS,0.5413803458213806,593,492,84,147
2025-09-28 09:08:03,LDPE,0.48850321769714355,57,658,115,123
2025-09-28 09:08:56,PS,0.8128840923309326,316,668,85,103
2025-09-28 09:08:56,PS,0.448159396648407,46,658,92,124
2025-09-28 09:09:00,PS,0.8542671799659729,342,675,83,89
2025-09-28 09:09:00,PS,0.6315451264381409,483,601,162,238
2025-09-28 09:09:05,PS,0.8518520593643188,347,674,86,92
2025-09-28 09:09:05,PS,0.7396953701972961,596,615,160,201
2025-09-28 09:09:09,PS,0.9070931673049927,330,671,89,98
2025-09-28 09:09:09,PS,0.8405148386955261,541,536,146,204
2025-09-28 09:09:09,PS,0.7771091461181641,700,674,129,91
2025-09-28 09:09:15,PS,0.9359146952629089,537,536,148,205
2025-09-28 09:09:15,PS,0.89985591173172,325,671,93,98
2025-09-28 09:09:15,PS,0.8222160339355469,695,675,131,90
2025-09-28 09:09:19,PS,0.8627270460128784,342,674,81,91
2025-09-28 09:09:19,PS,0.8602398037910461,579,591,166,209
2025-09-28 09:09:19,PS,0.47658222913742065,463,628,152,181
2025-09-28 09:09:24,PS,0.9240607619285583,546,604,211,231
2025-09-28 09:09:28,PS,0.9001345634460449,506,582,136,260
2025-09-28 09:09:33,PS,0.8430541753768921,476,594,157,249
2025-09-28 09:09:33,LDPE,0.5928352475166321,52,655,104,130
2025-09-28 09:09:33,PS,0.42345887422561646,553,401,46,149
2025-09-28 09:09:33,PS,0.4132891297340393,751,8,83,16
2025-09-28 09:09:36,PS,0.895487368106842,475,589,157,254
2025-09-28 09:09:36,LDPE,0.8489859104156494,51,660,103,118
2025-09-28 09:09:36,PS,0.6542578935623169,552,400,76,129
2025-09-28 09:09:36,LDPE,0.5734158754348755,511,280,94,127
2025-09-28 09:09:36,PS,0.404072105884552,758,665,194,108
2025-09-28 09:15:00,LDPE,0.6834484338760376,459,288,100,143
2025-09-28 09:15:00,LDPE,0.6270971298217773,56,657,108,126
2025-09-28 09:15:00,PS,0.5695971250534058,855,95,41,69
2025-09-28 09:15:00,PS,0.5203182697296143,860,8,130,17
2025-09-28 09:15:06,LDPE,0.7060369253158569,51,656,103,127
2025-09-28 09:15:06,PS,0.6647838354110718,348,674,64,91
2025-09-28 09:15:06,PS,0.6560797691345215,811,672,97,96
2025-09-28 09:15:06,HDPE,0.5602394938468933,973,159,47,89
2025-09-28 09:15:06,PS,0.5327176451683044,483,554,143,205
2025-09-28 09:15:06,PS,0.47036468982696533,733,515,74,108
2025-09-28 09:15:15,PS,0.8172212839126587,488,549,138,199
2025-09-28 09:15:15,LDPE,0.7567620873451233,55,659,110,122
2025-09-28 09:15:15,PS,0.6661872267723083,352,676,76,88
2025-09-28 09:15:20,PS,0.7758758664131165,756,512,72,116
2025-09-28 09:15:20,PS,0.759736180305481,363,679,89,82
2025-09-28 09:15:20,PS,0.551211416721344,782,8,132,17
2025-09-28 09:15:20,PS,0.5334624648094177,485,544,153,193
2025-09-28 09:15:20,PS,0.43662261962890625,1003,162,44,87
2025-09-28 09:15:20,LDPE,0.4085491895675659,53,653,103,131
2025-09-28 09:15:24,PS,0.7898412942886353,368,681,90,78
2025-09-28 09:15:24,PS,0.7212954163551331,944,117,37,66
2025-09-28 09:15:24,PS,0.6727935671806335,487,540,141,189
2025-09-28 09:15:24,LDPE,0.4586246609687805,62,657,125,125
2025-09-28 09:15:29,PS,0.8957863450050354,473,548,126,201
2025-09-28 09:15:29,PS,0.7236208319664001,366,680,89,80
2025-09-28 09:15:29,PS,0.4404899477958679,707,5,104,11
2025-09-28 09:15:29,LDPE,0.4251507520675659,480,265,80,167
2025-09-28 09:15:39,PS,0.7811956405639648,357,684,100,71
2025-09-28 09:15:43,PS,0.808137059211731,356,685,92,69
2025-09-28 09:15:43,PS,0.7507664561271667,932,123,35,74
2025-09-28 09:15:43,LDPE,0.5329660177230835,52,653,104,133
2025-09-28 09:15:43,PS,0.4376946687698364,473,545,155,204
2025-09-28 09:15:43,HDPE,0.4267951250076294,709,5,89,11
2025-09-28 09:15:47,PS,0.7133952975273132,360,685,100,69
2025-09-28 09:15:47,PS,0.5800742506980896,948,125,40,77
2025-09-28 09:15:47,PS,0.5297757387161255,480,541,154,195
2025-09-28 09:15:47,LDPE,0.5129246711730957,60,653,118,134
2025-09-28 09:15:47,HDPE,0.4103900194168091,722,5,98,11
2025-09-28 09:15:52,PS,0.7364278435707092,359,685,96,69
2025-09-28 09:15:52,HDPE,0.512903094291687,965,160,43,87
2025-09-28 09:15:52,PS,0.4962671399116516,473,549,151,203
2025-09-28 09:15:52,LDPE,0.4024999141693115,52,655,100,130
2025-09-28 09:15:56,HDPE,0.6785730719566345,959,150,43,79
2025-09-28 09:15:56,PS,0.5481321811676025,478,551,148,212
2025-09-28 09:15:56,HDPE,0.5117886066436768,753,8,146,17
2025-09-28 09:16:01,PS,0.7777724266052246,360,684,100,72
2025-09-28 09:16:01,PS,0.6099518537521362,485,548,150,204
2025-09-28 09:16:06,PS,0.8073896169662476,943,130,39,71
2025-09-28 09:16:06,PS,0.8051651120185852,362,686,94,68
2025-09-28 09:16:06,LDPE,0.7138096690177917,51,654,101,132
2025-09-28 09:16:06,PS,0.6576188206672668,482,543,152,199
2025-09-28 09:16:06,PS,0.4101608991622925,869,7,142,15
2025-09-28 09:16:10,PS,0.7589685320854187,360,682,87,76
2025-09-28 09:16:10,PS,0.46462374925613403,482,545,146,190
2025-09-28 09:16:14,PS,0.7953523397445679,363,684,97,72
2025-09-28 09:16:14,PS,0.6274778246879578,903,129,34,80
2025-09-28 09:16:14,LDPE,0.5814931988716125,1244,203,67,170
2025-09-28 09:16:14,LDPE,0.48804527521133423,57,651,114,138
2025-09-28 09:16:19,PS,0.8512738943099976,362,683,99,73
2025-09-28 09:16:19,PS,0.7111650705337524,472,550,136,206
2025-09-28 09:16:19,PS,0.5909941792488098,51,658,103,123
2025-09-28 09:16:19,LDPE,0.4651373028755188,477,306,82,121
2025-09-28 09:16:19,LDPE,0.428397536277771,54,659,106,122
2025-09-28 09:16:24,PS,0.8211947083473206,365,685,99,70
2025-09-28 09:16:24,LDPE,0.6802583932876587,479,310,81,120
2025-09-28 09:16:24,PS,0.6771138310432434,466,552,127,206
2025-09-28 09:16:24,PS,0.5101209282875061,909,560,214,253
2025-09-28 09:16:24,LDPE,0.49832069873809814,1247,187,60,192
2025-09-28 09:16:24,LDPE,0.4835057854652405,58,655,114,129
2025-09-28 09:16:24,PS,0.4569031000137329,572,359,90,44
2025-09-28 09:16:28,PS,0.7983608841896057,475,590,138,258
2025-09-28 09:16:28,PS,0.6667398810386658,368,676,84,87
2025-09-28 09:16:33,PS,0.7749677896499634,478,587,135,261
2025-09-28 09:16:33,LDPE,0.7174002528190613,57,657,115,125
2025-09-28 09:16:33,PS,0.6677634716033936,359,675,87,90
2025-09-28 09:36:03,PS,0.6880625486373901,556,581,172,259
2025-09-28 09:36:03,PS,0.6293920874595642,574,427,65,115
2025-09-28 09:36:03,PS,0.4017307758331299,788,507,81,121
2025-09-28 09:36:09,PS,0.7595826387405396,796,479,142,120
2025-09-28 09:36:09,PS,0.751961886882782,517,586,176,261
2025-09-28 09:36:09,PS,0.7258522510528564,559,401,58,116
2025-09-28 09:36:09,LDPE,0.5246767401695251,1247,192,63,183
2025-09-28 09:36:09,PS,0.5221341252326965,996,116,62,96
2025-09-28 09:36:15,PS,0.9016209244728088,557,555,218,239
2025-09-28 09:36:15,LDPE,0.5726897120475769,524,275,96,146
2025-09-28 09:36:15,PS,0.4885786771774292,967,10,89,20
2025-09-28 09:36:24,PS,0.8632831573486328,527,590,234,256
2025-09-28 09:36:24,PS,0.8256027698516846,896,89,38,83
2025-09-28 09:36:24,PS,0.6663067936897278,942,9,163,18
2025-09-28 09:36:24,LDPE,0.4601632356643677,1246,195,65,179
2025-09-28 09:36:30,PS,0.8751019239425659,467,612,132,213
2025-09-28 09:36:30,LDPE,0.6111844778060913,1244,202,70,172
2025-09-28 09:36:30,PS,0.47199732065200806,353,681,100,78
2025-09-28 09:36:34,PS,0.6024264097213745,455,604,157,231
2025-09-28 09:36:34,PS,0.5985585451126099,912,9,207,18
2025-09-28 09:36:35,PS,0.4493905305862427,447,8,53,17
2025-09-28 09:36:35,LDPE,0.4284898042678833,1243,183,72,207
2025-09-28 09:36:39,PS,0.818250834941864,439,604,125,231
2025-09-28 09:36:39,LDPE,0.6385613083839417,1204,41,35,82
2025-09-28 09:36:39,PS,0.573745608329773,921,9,192,18
2025-09-28 09:36:39,PS,0.4991339445114136,61,661,109,118
2025-09-28 09:36:39,PS,0.489962637424469,855,92,37,95
2025-09-28 09:36:39,PS,0.4374319314956665,176,12,188,25
2025-09-28 09:36:43,PS,0.81118243932724,485,591,194,256
2025-09-28 09:36:43,PS,0.8002995848655701,594,489,84,166
2025-09-28 09:36:43,PS,0.5321805477142334,915,8,208,17
2025-09-28 09:36:47,PS,0.8914823532104492,515,586,216,261
2025-09-28 09:36:47,PS,0.5841308832168579,921,9,190,19
2025-09-28 09:36:47,LDPE,0.5132521390914917,1242,182,73,216
2025-09-28 09:36:47,PS,0.4672197103500366,856,88,43,91
2025-09-28 09:36:47,PS,0.4416969418525696,58,660,107,117
2025-09-28 09:36:52,PS,0.8796319961547852,555,573,274,286
2025-09-28 09:36:52,PS,0.6397488117218018,988,103,58,100
2025-09-28 09:36:52,PS,0.6366604566574097,542,375,51,96
2025-09-28 09:36:52,LDPE,0.5959133505821228,521,273,113,128
2025-09-28 09:36:57,PS,0.8576057553291321,541,588,273,257
2025-09-28 09:36:57,LDPE,0.7098479270935059,949,228,95,145
2025-09-28 09:36:57,PS,0.692822277545929,937,118,58,115
2025-09-28 09:36:57,PS,0.4940086007118225,957,9,136,18
2025-09-28 09:37:01,PS,0.8539485335350037,503,579,229,276
2025-09-28 09:37:01,PS,0.732458233833313,696,540,162,184
2025-09-28 09:37:01,PS,0.6451359391212463,62,659,108,118
2025-09-28 09:37:08,PS,0.8047751784324646,854,428,143,122
2025-09-28 09:37:08,PS,0.7543919682502747,573,401,61,140
2025-09-28 09:37:12,PS,0.7050108313560486,613,574,342,286
2025-09-28 09:37:17,PS,0.6937777996063232,610,574,319,280
2025-09-28 09:37:17,PS,0.42298054695129395,190,13,182,27
2025-09-28 09:37:22,PS,0.8789351582527161,612,579,315,271
2025-09-28 09:37:22,PS,0.7780057787895203,718,418,98,103
2025-09-28 09:37:22,PS,0.49818217754364014,178,12,194,25
2025-09-28 09:37:26,PS,0.899742603302002,560,592,236,250
2025-09-28 09:37:26,LDPE,0.5197705626487732,1205,45,34,91
2025-09-28 09:47:08,PS,0.7006282210350037,787,678,170,84
2025-09-28 09:47:08,PS,0.6073780059814453,593,542,210,221
2025-09-28 09:47:08,PS,0.5338284373283386,745,443,89,116
2025-09-28 09:47:13,LDPE,0.6863837838172913,75,658,125,123
2025-09-28 09:47:13,PS,0.6657822132110596,588,533,258,212
2025-09-28 09:47:13,PS,0.5197671055793762,71,659,114,121
2025-09-28 09:47:13,PS,0.46630990505218506,779,446,144,119
2025-09-28 09:47:13,PS,0.4380091428756714,980,58,65,71
2025-09-28 09:47:18,PS,0.5078434348106384,821,467,147,129
2025-09-28 09:47:18,PS,0.4030746817588806,599,518,301,266
2025-09-28 09:47:23,PS,0.6963547468185425,606,561,307,306
2025-09-28 09:47:23,PS,0.4927157759666443,819,662,166,116
2025-09-28 09:47:23,PS,0.43541550636291504,189,12,185,25
2025-09-28 09:47:27,PS,0.8713169097900391,492,579,140,270
2025-09-28 09:47:32,PS,0.8620176911354065,553,530,279,261
2025-09-28 09:47:36,PS,0.8541113138198853,838,654,132,131
2025-09-28 09:47:36,PS,0.8185034990310669,580,544,303,231
2025-09-28 09:47:42,PS,0.8579459190368652,845,650,148,138
2025-09-28 09:47:42,PS,0.6759896278381348,588,529,316,248
2025-09-28 09:47:46,PS,0.7923677563667297,839,664,124,111
2025-09-28 09:47:50,PS,0.7677985429763794,556,590,334,255
2025-09-28 09:47:50,PS,0.6559890508651733,806,669,115,101
2025-09-28 09:47:50,PS,0.4003579616546631,347,676,132,87
2025-09-28 09:47:55,PS,0.7022750377655029,778,672,228,95
2025-09-28 09:47:55,PS,0.6558718085289001,937,10,175,20
2025-09-28 09:47:55,PS,0.43304699659347534,456,586,129,262
2025-09-28 09:48:00,PS,0.9275734424591064,518,590,223,259
2025-09-28 09:48:00,PS,0.5471698641777039,799,667,182,106
2025-09-28 09:48:00,PS,0.45675939321517944,940,9,162,19
2025-09-28 09:48:00,PS,0.428743839263916,55,659,102,122
2025-09-28 09:48:00,PS,0.42490673065185547,176,13,194,26
2025-09-28 09:48:04,PS,0.7855193018913269,513,594,211,248
2025-09-28 09:48:04,PS,0.4581061601638794,940,9,169,18
2025-09-28 09:48:04,PS,0.43398308753967285,173,12,197,25
2025-09-28 09:48:09,PS,0.7964030504226685,795,669,197,102
2025-09-28 09:48:09,PS,0.7804037928581238,510,598,227,243
2025-09-28 09:48:23,PS,0.7210106253623962,529,424,113,169
2025-09-28 09:48:23,PS,0.644445538520813,472,591,189,250
2025-09-28 09:48:23,LDPE,0.4764028787612915,71,181,89,183
2025-09-28 09:48:27,PS,0.7382932901382446,474,594,191,251
2025-09-28 09:48:27,PS,0.7291027903556824,526,435,91,169
2025-09-28 09:48:32,PS,0.8448344469070435,542,433,80,151
2025-09-28 09:48:32,PS,0.459760844707489,890,9,214,18
2025-09-28 09:48:36,PS,0.5484167337417603,498,593,232,248
2025-09-28 09:48:41,PS,0.6410466432571411,565,491,196,220
2025-09-28 09:48:41,LDPE,0.4829047918319702,855,181,72,163
2025-09-28 09:48:41,PS,0.42153066396713257,787,666,130,108
2025-09-28 09:48:46,PS,0.7946566939353943,809,664,125,111
2025-09-28 09:48:46,PS,0.45497971773147583,539,583,283,269
2025-09-28 09:48:50,PS,0.8507120609283447,841,668,120,104
2025-09-28 09:48:50,PS,0.5261096358299255,589,590,268,260
2025-09-28 09:48:55,PS,0.6096479892730713,826,668,167,104
2025-09-28 09:48:55,PS,0.49155378341674805,542,376,55,106
2025-09-28 09:49:00,PS,0.811191201210022,850,668,121,104
2025-09-28 09:49:00,PS,0.7779251933097839,944,17,62,35
2025-09-28 09:49:00,LDPE,0.5563153028488159,1205,44,35,88
2025-09-28 09:49:00,PS,0.48695218563079834,956,79,58,66
2025-09-28 09:49:00,LDPE,0.42290329933166504,76,661,139,117
2025-09-28 09:49:05,PS,0.8595445156097412,841,660,144,119
2025-09-28 09:49:05,PS,0.5044575929641724,934,16,55,33
2025-09-28 09:49:05,PS,0.40088212490081787,546,359,48,97
2025-09-28 09:49:11,PS,0.9188038110733032,811,661,167,118
2025-09-28 09:49:11,PS,0.517681360244751,613,590,205,259
2025-09-28 09:49:11,LDPE,0.5096461772918701,1204,44,33,88
2025-09-28 09:49:11,PS,0.44321900606155396,62,662,95,113
2025-09-28 09:49:15,PS,0.8791695833206177,805,660,174,120
2025-09-28 09:49:15,LDPE,0.5632060766220093,938,205,84,152
2025-09-28 09:49:19,PS,0.9058701992034912,522,589,202,262
2025-09-28 09:49:19,PS,0.8729188442230225,812,663,128,113
2025-09-28 09:49:19,PS,0.5961530804634094,928,10,178,20
2025-09-28 10:01:34,PS,0.6022146344184875,569,576,273,269
2025-09-28 10:01:34,PS,0.5492666363716125,545,413,57,132
2025-09-28 10:01:38,PS,0.539774477481842,757,463,129,111
2025-09-28 10:01:42,PS,0.616086483001709,483,551,158,242
2025-09-28 10:01:42,PS,0.532315194606781,889,8,197,17
2025-09-28 10:01:48,PS,0.6685691475868225,805,665,145,110
2025-09-28 10:01:51,PS,0.9370968341827393,683,640,163,160
2025-09-28 10:01:51,PS,0.44760286808013916,518,294,63,129
2025-09-28 10:01:51,PS,0.43670958280563354,360,595,115,249
2025-09-28 10:01:54,PS,0.9205746650695801,691,627,152,181
2025-09-28 10:01:54,PS,0.6044828295707703,524,230,83,55
2025-09-28 10:01:54,PS,0.4119318723678589,193,13,179,27
2025-09-28 10:01:57,PS,0.8450949788093567,708,627,171,184
2025-09-28 10:02:00,PS,0.8287078738212585,708,628,171,180
2025-09-28 10:02:00,LDPE,0.4692786931991577,1250,196,58,182
2025-09-28 10:02:03,PS,0.8268579840660095,694,630,144,177
2025-09-28 10:02:06,PS,0.8048320412635803,697,630,154,178
2025-09-28 10:02:06,PS,0.6685189604759216,605,335,146,159
2025-09-28 10:02:10,PS,0.5027035474777222,711,201,94,111
2025-09-28 10:02:10,PS,0.448461651802063,189,14,186,28
2025-09-28 10:02:16,PS,0.6030344367027283,552,152,97,58
2025-09-28 10:02:19,PS,0.832377016544342,735,591,224,251
2025-09-28 10:02:19,PS,0.48126596212387085,600,137,84,54
2025-09-28 10:05:29,PS,0.7089409828186035,61,661,104,115
2025-09-28 10:05:29,PS,0.44948774576187134,844,666,127,107
2025-09-28 10:05:29,PS,0.4453185796737671,627,585,268,255
2025-09-28 10:05:29,PS,0.4389529824256897,197,13,165,26
2025-09-28 10:05:29,HDPE,0.4184998869895935,937,10,176,20
2025-09-28 10:05:33,PS,0.6674099564552307,547,420,57,135
2025-09-28 10:05:33,PS,0.5742354989051819,966,125,57,65
2025-09-28 10:05:33,PS,0.5472938418388367,1016,666,77,107
2025-09-28 10:05:33,PS,0.5411564111709595,954,9,115,18
2025-09-28 10:05:33,PS,0.5174765586853027,536,551,124,218
2025-09-28 10:05:36,PS,0.8308665156364441,506,590,154,250
2025-09-28 10:05:36,PS,0.7215560674667358,816,662,104,115
2025-09-28 10:05:40,PS,0.956142783164978,493,588,159,256
2025-09-28 10:05:40,PS,0.7494419813156128,774,673,120,93
2025-09-28 10:05:44,PS,0.679930567741394,778,671,131,98
2025-09-28 10:05:47,PS,0.7898234724998474,773,682,165,76
2025-09-28 10:05:47,PS,0.6901273131370544,572,399,97,49
2025-09-28 10:05:47,PS,0.4918479919433594,488,590,200,254
2025-09-28 10:05:47,PS,0.4726608991622925,932,9,167,19
2025-09-28 10:05:50,PS,0.6487864851951599,488,591,174,254
2025-09-28 10:05:50,HDPE,0.6260122656822205,935,10,174,20
2025-09-28 10:05:50,PS,0.5793581008911133,519,428,52,100
2025-09-28 10:05:50,PS,0.5507651567459106,819,678,74,84
2025-09-28 10:05:53,PS,0.48745810985565186,815,674,93,91
2025-09-28 10:05:53,HDPE,0.45441752672195435,699,6,99,13
2025-09-28 10:05:53,PS,0.4389762282371521,184,12,187,25
2025-09-28 10:05:53,HDPE,0.41208314895629883,926,10,192,20
2025-09-28 10:05:56,HDPE,0.6553796529769897,938,10,168,21
2025-09-28 10:05:56,PS,0.5592713356018066,515,588,193,258
2025-09-28 10:05:56,PS,0.49519842863082886,530,423,53,120
2025-09-28 10:05:59,PS,0.7949429750442505,495,591,165,252
2025-09-28 10:05:59,HDPE,0.5418150424957275,932,10,168,20
2025-09-28 10:05:59,PS,0.4862181544303894,84,115,153,231
2025-09-28 10:06:02,PS,0.9093421101570129,487,595,167,247
2025-09-28 10:06:02,PS,0.8485372066497803,802,675,115,90
2025-09-28 10:06:06,PS,0.9397405385971069,495,597,165,246
2025-09-28 10:06:06,PS,0.8593853116035461,811,674,103,91
2025-09-28 10:06:06,LDPE,0.5910510420799255,1212,67,44,134
2025-09-28 10:06:06,PS,0.40563875436782837,955,668,147,104
2025-09-28 10:06:09,PS,0.8810409903526306,499,596,170,247
2025-09-28 10:06:09,PS,0.7521985769271851,822,680,96,79
2025-09-28 10:06:09,PS,0.5228994488716125,914,564,320,253
2025-09-28 10:06:09,PS,0.46321141719818115,1268,50,24,97
2025-09-28 10:06:12,PS,0.9337859153747559,513,599,178,239
2025-09-28 10:06:12,PS,0.8661202192306519,805,679,111,82
2025-09-28 10:06:12,LDPE,0.48557668924331665,1211,72,51,144
2025-09-28 10:06:15,PS,0.8822726607322693,807,678,104,84
2025-09-28 10:06:15,PS,0.7965912818908691,520,607,198,223
2025-09-28 10:06:15,PS,0.5257700085639954,579,468,96,152
2025-09-28 10:06:18,PS,0.8473333120346069,800,681,114,77
2025-09-28 10:06:18,PS,0.7549136281013489,500,604,163,232
2025-09-28 10:06:18,PS,0.5102581977844238,983,670,94,99
2025-09-28 10:06:18,PS,0.495913565158844,189,13,167,26
2025-09-28 10:06:18,PS,0.47010475397109985,84,113,147,226
2025-09-28 10:06:18,LDPE,0.44599026441574097,53,661,100,117
2025-09-28 10:06:18,PS,0.40024375915527344,1270,42,19,85
2025-09-28 10:06:21,PS,0.801816999912262,804,681,108,77
2025-09-28 10:06:21,PS,0.7976230382919312,514,604,184,229
2025-09-28 10:06:21,PS,0.4353649616241455,56,662,107,115
2025-09-28 10:06:21,PS,0.40794432163238525,189,10,179,21
2025-09-28 10:06:24,PS,0.6453495621681213,352,681,110,77
2025-09-28 10:06:24,LDPE,0.4233739376068115,99,663,181,114
2025-09-28 10:06:27,PS,0.43557679653167725,689,532,130,206
2025-09-28 10:06:32,PS,0.8263890743255615,740,678,114,83
2025-09-28 10:06:35,PS,0.616717517375946,710,614,234,209
2025-09-28 10:06:38,PS,0.794163703918457,482,595,180,242
2025-09-28 10:06:38,LDPE,0.7462603449821472,774,675,118,90
2025-09-28 10:06:41,PS,0.5903080701828003,922,10,190,20
2025-09-28 10:06:41,PS,0.5533050298690796,785,675,108,89
2025-09-28 10:06:44,LDPE,0.7215116620063782,901,493,282,187
2025-09-28 10:06:44,LDPE,0.7046607136726379,828,653,337,134
2025-09-28 10:06:47,PS,0.7876598238945007,715,484,147,107
2025-09-28 10:06:47,PS,0.6270685791969299,924,10,188,21
2025-09-28 10:06:47,PS,0.525765597820282,492,408,64,126
